
V2= 0 to -65 in -0.1 step
NO. V2 I2
 V A
436 -43.5 -7.41287E-07
437 -43.6 -7.44404E-07
438 -43.7 -7.47349E-07
439 -43.8 -7.50806E-07
440 -43.9 -7.53843E-07
441 -44 -7.56993E-07
442 -44.1 -7.59811E-07
443 -44.2 -7.63092E-07
444 -44.3 -7.66448E-07
445 -44.4 -7.70068E-07
446 -44.5 -7.73402E-07
447 -44.6 -7.76697E-07
448 -44.7 -7.80092E-07
449 -44.8 -7.83676E-07
450 -44.9 -7.87111E-07
451 -45 -7.90622E-07
452 -45.1 -7.94259E-07
453 -45.2 -7.97752E-07
454 -45.3 -8.01693E-07
455 -45.4 -8.05431E-07
456 -45.5 -8.08724E-07
457 -45.6 -8.1262E-07
458 -45.7 -8.16262E-07
459 -45.8 -8.2032E-07
460 -45.9 -8.24095E-07
461 -46 -8.28156E-07
462 -46.1 -8.32039E-07
463 -46.2 -8.35999E-07
464 -46.3 -8.40341E-07
465 -46.4 -8.45024E-07
466 -46.5 -8.47606E-07
467 -46.6 -8.5212E-07
468 -46.7 -8.56408E-07
469 -46.8 -8.60442E-07
470 -46.9 -8.64951E-07
471 -47 -8.69201E-07
472 -47.1 -8.73277E-07
473 -47.2 -8.77278E-07
474 -47.3 -8.81457E-07
475 -47.4 -8.85707E-07
476 -47.5 -8.90121E-07
477 -47.6 -8.94545E-07
478 -47.7 -8.99204E-07
479 -47.8 -9.03491E-07
480 -47.9 -9.07787E-07
481 -48 -9.12445E-07
482 -48.1 -9.17197E-07
483 -48.2 -9.21922E-07
484 -48.3 -9.26464E-07
485 -48.4 -9.31529E-07
486 -48.5 -9.3641E-07
487 -48.6 -9.41009E-07
488 -48.7 -9.44882E-07
489 -48.8 -9.49627E-07
490 -48.9 -9.53574E-07
491 -49 -9.57795E-07
492 -49.1 -9.62175E-07
493 -49.2 -9.65963E-07
494 -49.3 -9.69642E-07
495 -49.4 -9.73125E-07
496 -49.5 -9.75802E-07
497 -49.6 -9.7778E-07
498 -49.7 -9.79159E-07
499 -49.8 -9.8013E-07
500 -49.9 -9.81777E-07
501 -50 -9.84208E-07
502 -50.1 -9.87444E-07
503 -50.2 -9.90737E-07
504 -50.3 -9.94635E-07
505 -50.4 -9.98391E-07
506 -50.5 -1.002016E-06
507 -50.6 -1.005969E-06
508 -50.7 -1.011551E-06
509 -50.8 -1.015813E-06
510 -50.9 -1.021315E-06
511 -51 -1.027363E-06
512 -51.1 -1.032879E-06
513 -51.2 -1.038288E-06
514 -51.3 -1.043928E-06
515 -51.4 -1.047811E-06
516 -51.5 -1.052179E-06
517 -51.6 -1.056744E-06
518 -51.7 -1.062158E-06
519 -51.8 -1.066354E-06
520 -51.9 -1.070953E-06
521 -52 -1.075777E-06
522 -52.1 -1.081516E-06
523 -52.2 -1.086993E-06
524 -52.3 -1.092984E-06
525 -52.4 -1.098479E-06
526 -52.5 -1.103331E-06
527 -52.6 -1.108489E-06
528 -52.7 -1.113218E-06
529 -52.8 -1.116338E-06
530 -52.9 -1.119119E-06
531 -53 -1.123656E-06
